Customer Id,Sales per customer,Order Profit Per Order,Sales Segment,Profit Segment
9264,3059.91998292,662.590001577,High,High
9265,3516.18005775,850.2499947059999,High,High
9266,1108.7800141,402.02999493,Medium,High
9267,2545.61003498,722.71001342,High,High
9268,2014.4300193,260.70000025499996,Medium,Medium
9269,635.4600143600001,106.479996921,Medium,Medium
9270,2060.9700471,521.909996039,Medium,High
9271,7012.68010712,1318.669986065,High,High
9272,1511.8799915900001,-26.999981681000033,Medium,Low
9273,4504.14999029,998.419998624,High,High
9274,1431.38999548,113.99999571799998,Medium,Medium
9275,1725.01001927,-70.14000328000002,Medium,Low
9276,290.0899963,99.56000137999999,Low,Medium
9277,3872.3100510599998,590.460004169,High,High
9278,2428.390029022,337.400009665,High,High
9279,3133.0200271,658.110004937,High,High
9280,2923.7500459,674.809991331,High,High
9281,4105.32006842,689.97002236,High,High
9282,1288.93000796,123.15001301999996,Medium,Medium
9283,4676.67006016,939.060012405,High,High
9284,2675.8400612699998,-209.100005617,High,Low
9285,3660.7000276,314.899994113,High,High
9286,2435.13000097,870.1699905099999,High,High
9287,3476.54004274,375.980004781,High,High
9288,862.3700027799999,188.659999371,Medium,Medium
9289,1574.1800232,442.43000122,Medium,High
9290,2680.71002192,885.839991546,High,High
9291,3301.21001433,765.089993666,High,High
9292,1254.2700043,-28.909988765999998,Medium,Low
9293,2715.67004003,-445.31004924999996,High,Low
9294,3528.06000912,721.47999332,High,High
9295,1330.91003038,145.11000728,Medium,Medium
9296,3706.45003908,576.340000641,High,High
9297,2795.21000676,474.059992224,High,High
9298,2554.37000634,530.739995097,High,High
9299,521.1800041,-180.630003053,Medium,Low
9300,7186.10010544,-189.34999135900006,High,Low
9301,1448.93001937,-27.53998575000001,Medium,Low
9302,4177.98004151,838.69000143,High,High
9303,1955.17998893,313.76000186199997,Medium,High
9304,1231.1199798,280.989997395,Medium,High
9305,4214.66008373,486.99999529,High,High
9306,1511.2299995600001,498.239992141,Medium,High
9307,2726.99002458,178.88001057999998,High,Medium
9308,1963.04001999,-394.120013202,Medium,Low
9309,4017.45006183,-652.220014197,High,Low
9310,1650.38000102,-92.57998940600001,Medium,Low
9311,1659.9200135,491.01999950000004,Medium,High
9312,3069.67003625,36.799997172000005,High,Medium
9313,1043.61999887,246.55999941,Medium,Medium
9314,4489.81005864,1195.910003607,High,High
9316,2703.48002626,653.590003771,High,High
9317,4349.87006,906.309989939,High,High
9318,1986.4700317900001,494.02001577,Medium,High
9319,1350.51000982,214.90000152,Medium,Medium
9320,2772.63003929,-804.409984489,High,Low
9321,2663.39002983,-364.869980809,High,Low
9322,1940.7800292699999,588.089986597,Medium,High
9323,1288.0600052,-115.61999317999998,Medium,Low
9324,3221.59005742,168.9700067,High,Medium
9325,4692.57005114,57.94001294999997,High,Medium
9326,2540.28000651,-138.65000299099998,High,Low
9327,3000.4000282,647.660000349,High,High
9328,1505.49999996,558.22999566,Medium,High
9329,1306.88000473,434.160003673,Medium,High
9330,597.95999138,173.90000057999998,Medium,Medium
9331,2533.55005644,94.88999132900003,High,Medium
9332,2218.33999635,301.489990273,High,High
9333,1704.29002763,463.890003208,Medium,High
9334,1332.00001527,249.12999484799997,Medium,Medium
9335,2534.87000286,519.98000334,High,High
9336,3688.12007139,-99.77000805700001,High,Low
9337,6477.60011123,85.71999498,High,Medium
9338,3940.8000795,-679.4099481800001,High,Low
9339,971.78001398,287.53999516700003,Medium,High
9340,1051.43000405,250.990004017,Medium,Medium
9341,4641.63003556,-1084.769972786,High,Low
9342,1464.6800059099999,425.309997118,Medium,High
9343,2647.19998929,-18.849998497999977,High,Low
9344,782.4200172799999,288.740001923,Medium,High
9345,1920.43001943,-174.68999867,Medium,Low
9346,2229.130043,131.56999449,High,Medium
9347,1030.6900177,-896.03999799,Medium,Low
9348,2651.50003808,457.74000071,High,High
9349,3577.880043,958.8700070689999,High,High
9350,1704.78999713,370.680006989,Medium,High
9351,1929.61999883,507.949996684,Medium,High
9352,4368.93007107,-42.73003004999998,High,Low
9353,5088.75001133,560.8900043689999,High,High
9354,1795.40999978,700.59998894,Medium,High
9355,781.95001222,108.79999733,Medium,Medium
9356,4437.07006467,296.51998958300004,High,High
9357,2788.2400286,361.96000865,High,High
9358,6573.53008653,1179.340013474,High,High
9359,3300.45998771,462.86999328900004,High,High
9360,1170.4300232,62.84999242699999,Medium,Medium
9361,678.2099989999999,220.9699974,Medium,Medium
9362,1780.6900404,169.6799946,Medium,Medium
9363,285.9299927,122.38999939,Low,Medium
9364,2959.93002706,1023.579990273,High,High
9365,2543.6400529000002,-746.99001125,High,Low
9366,3827.92001913,636.3799992,High,High
9367,1578.21001824,-339.89999204000003,Medium,Low
9368,5905.2700845,1700.63998841,High,High
9369,2792.1800614,778.31000164,High,High
9370,1476.14999001,378.459999091,Medium,High
9371,8222.670103,1346.579991808,High,High
9372,3194.31002803,101.15001578000005,High,Medium
9373,1618.33000183,404.000000948,Medium,High
9374,3671.6000290399998,86.409990762,High,Medium
9375,4735.41011824,845.54996783,High,High
9376,2951.15003591,649.5499992800001,High,High
9377,5111.44003687,-223.92999059000002,High,Low
9378,2258.33002078,-113.369999396,High,Low
9379,2559.53003306,213.1599989,High,Medium
9380,1783.05000679,-679.4800062099999,Medium,Low
9381,2068.28003309,-124.320014571,Medium,Low
9382,3489.97998049,432.65999554300004,High,High
9383,2872.15002063,408.82999985099997,High,High
9384,4172.91005718,430.61999029,High,High
9385,880.9300232,299.18000789999996,Medium,High
9386,1438.4300231,-152.95000358,Medium,Low
9387,1960.3400038,-176.76999424500002,Medium,Low
9388,2435.14002202,17.900002529999966,High,Low
9389,1576.28002548,265.660000792,Medium,Medium
9390,969.16001325,268.010000708,Medium,Medium
9391,2412.14001852,87.18000519199998,High,Medium
9392,4801.87003328,1153.650002079,High,High
9393,883.08000576,-91.84000488999999,Medium,Low
9394,2992.10005191,-329.389976272,High,Low
9395,1305.57000733,64.35999210899996,Medium,Medium
9396,809.38002014,54.14999774,Medium,Medium
9397,1133.77001568,165.32000065,Medium,Medium
9398,747.3100090400001,210.199995515,Medium,Medium
9399,2205.9800492,616.1000021899999,High,High
9400,2468.29003522,684.6999941189999,High,High
9401,3296.2400492799998,433.82998712700004,High,High
9402,3921.12000265,4.550013214999979,High,Low
9403,1366.34002306,107.77999313,Medium,Medium
9404,2117.63002014,66.58000337600001,High,Medium
9405,4400.70000466,740.659994862,High,High
9406,2588.47007378,772.950000625,High,High
9407,2828.54000851,125.909991786,High,Medium
9408,692.3800182499999,236.07999802,Medium,Medium
9409,1755.5900422,752.76000793,Medium,High
9410,2978.54001623,528.140010641,High,High
9411,2806.48005673,630.40000916,High,High
9412,1958.89003753,372.36001483,Medium,High
9413,3211.63000491,763.329993177,High,High
9414,3749.4700162999998,53.879991032999996,High,Medium
9415,2809.11001601,914.769997559,High,High
9416,2056.73002254,78.75998929500003,Medium,Medium
9417,3874.15007006,744.710010398,High,High
9418,2663.44998908,597.569996858,High,High
9419,3811.62001807,905.09999509,High,High
9420,2437.03003316,371.889993474,High,High
9421,1449.2000352,421.47000689,Medium,High
9422,497.64000316,95.879997491,Medium,Medium
9423,1693.870018,444.869995905,Medium,High
9424,365.33001138,98.97999906599999,Low,Medium
9425,3046.59002118,1023.110009162,High,High
9426,3799.92004784,914.359978696,High,High
9427,1478.6800269999999,-51.40000251399999,Medium,Low
9428,879.42000593,50.83999872300001,Medium,Medium
9429,2658.37005232,507.120003183,High,High
9430,1625.16001498,-247.44998643000002,Medium,Low
9431,1311.35002136,393.11999893,Medium,High
9432,4710.81003942,55.84003187500008,High,Medium
9433,3595.21006392,935.98998839,High,High
9434,1749.85004049,261.95999630899996,Medium,Medium
9435,2475.5600014,-1274.7599848700002,High,Low
9436,5368.85006345,1151.819992486,High,High
9437,1472.7800120900001,469.290009989,Medium,High
9438,2437.25000388,-79.170006765,High,Low
9439,205.0,92.25,Low,Medium
9440,1530.73001857,171.92999457,Medium,Medium
9441,2712.24004553,-185.769995411,High,Low
9442,3305.1200429299997,526.570000553,High,High
9443,2181.5400238,408.02000233,High,High
9444,375.91001128,50.51000023,Low,Medium
9445,173.9900055,60.90000153,Low,Medium
9446,2773.4999811000002,417.799996332,High,High
9447,2951.59000399,582.959991486,High,High
9448,1972.87002188,629.5699996660001,Medium,High
9449,881.31000906,143.980000985,Medium,Medium
9450,1735.6200104,-26.809994898000006,Medium,Low
9451,3674.08001718,-52.83997066000006,High,Low
9452,1457.74000914,199.49999522000002,Medium,Medium
9453,2897.28006354,-10.21000911400003,High,Low
9454,3299.08003246,-1065.620021832,High,Low
9455,1134.1200256,243.06000524,Medium,Medium
9456,960.97999188,236.01000402,Medium,Medium
9457,2624.6800383199998,705.39999012,High,High
9458,2038.2800254200001,602.290008025,Medium,High
9459,4851.80007931,826.8200060219999,High,High
9460,1988.46002966,443.680003165,Medium,High
9461,2507.77002718,576.960002864,High,High
9462,2157.01004788,-30.639970809999994,High,Low
9463,4295.27007315,1113.800009663,High,High
9464,2786.12002191,902.620003659,High,High
9465,1303.76000219,-389.74998284899993,Medium,Low
9466,3974.0600891,1182.55000305,High,High
9467,2963.46002205,345.35001513500004,High,High
9468,1331.7000198,-362.67997268,Medium,Low
9469,1962.7400131,322.580003706,Medium,High
9470,2280.8000106,-76.03000062000002,High,Low
9471,2894.2600251,391.679993467,High,High
9472,2993.00004954,707.839993507,High,High
9473,1737.2100143500002,609.26000215,Medium,High
9474,1201.31999206,326.9299965,Medium,High
9475,1177.01999655,274.060002334,Medium,High
9476,3493.70003876,448.619997944,High,High
9477,1729.16000355,-330.130007021,Medium,Low
9478,3041.66002656,586.750000033,High,High
9479,1073.97002024,360.439994812,Medium,High
9480,1234.5200195,287.13999943,Medium,High
9481,1111.00002769,155.610000852,Medium,Medium
9482,3580.90006649,1159.79999347,High,High
9483,909.95001978,173.509999264,Medium,Medium
9484,1476.8499946,235.93999722,Medium,Medium
9485,1483.11002347,39.149993695,Medium,Medium
9486,2025.8700332600001,858.819993049,Medium,High
9487,2203.75003439,115.710001868,High,Medium
9488,2349.7000312,17.450018405999995,High,Low
9489,5213.01001729,-160.01998664500007,High,Low
9490,6358.43006903,1254.520002868,High,High
9491,2097.97001079,-88.10001190000001,Medium,Low
9492,1861.3600464,536.17000396,Medium,High
9493,1048.17001905,-296.25000383400004,Medium,Low
9494,6810.29008861,1051.789995646,High,High
9495,1464.9499816,-354.54999541999996,Medium,Low
9496,3970.33003981,880.150011995,High,High
9497,1578.3100433999998,488.43999294,Medium,High
9498,2161.97001649,673.259995483,High,High
9499,2288.05998218,-737.749993837,High,Low
9500,2946.35003674,-55.700000751,High,Low
9501,2518.88000685,852.969992137,High,High
9502,5614.49004383,379.29001248000003,High,High
9503,1209.9300385,282.8000002,Medium,High
9504,5773.11009994,1156.62999533,High,High
9505,1760.1200027300001,372.68000219,Medium,High
9506,1909.6699905,88.150005328,Medium,Medium
9507,2731.77002326,-451.58999310300004,High,Low
9508,2461.02003873,-19.10999961599999,High,Low
9509,1360.2600403,369.399997953,Medium,High
9510,4537.25008402,799.78000435,High,High
9511,2488.06000494,518.270001651,High,High
9512,1709.3700181,510.439989026,Medium,High
9513,5174.35006137,1672.869987933,High,High
9514,4039.39007368,755.1600053760001,High,High
9515,5682.7100293,981.529991222,High,High
9517,4515.7400818,1138.33998773,High,High
9518,3530.7200394,664.31000132,High,High
9519,955.8499985,90.89000320299999,Medium,Medium
9520,2502.440029153,-148.39000627300004,High,Low
9521,1143.79000098,132.60999968599998,Medium,Medium
9522,1583.03002158,596.0899925,Medium,High
9523,4497.23005294,282.30000017099997,High,High
9524,1726.05002594,2.6500088719999724,Medium,Low
9525,775.8800049,38.11000346,Medium,Medium
9526,1572.51000592,186.14000607,Medium,Medium
9527,3227.79002765,242.02000877,High,Medium
9528,4989.50004962,-837.390004752,High,Low
9529,2452.1600266,894.89999206,High,High
9530,530.45000074,194.009998819,Medium,Medium
9531,2472.4500311399997,934.60999489,High,High
9532,2362.73004729,552.679989413,High,High
9533,3235.1400318299998,355.410010163,High,High
9534,2381.73000414,624.819997943,High,High
9535,3548.75006862,935.4900103269999,High,High
9536,1376.9200210899999,178.48000717000002,Medium,Medium
9537,1257.60000611,297.72000892,Medium,High
9538,1124.96998598,13.570001090999995,Medium,Low
9539,1733.8600273,367.809998516,Medium,High
9540,3118.23005298,345.370019432,High,High
9541,3920.72006233,1087.88000857,High,High
9542,3945.54002951,63.56001093399998,High,Medium
9543,677.0600204699999,-458.62999723,Medium,Low
9544,3304.72007955,513.6100115219999,High,High
9545,375.37000266,21.16999817,Low,Low
9546,2023.5400544,218.61999886,Medium,Medium
9547,2992.03998189,149.31001136999998,High,Medium
9548,1096.86002738,180.02999975,Medium,Medium
9549,2193.21001424,604.61000728,High,High
9550,2489.32001478,-894.240038448,High,Low
9551,1621.81003964,431.24999400599995,Medium,High
9552,4045.84003448,243.269998762,High,Medium
9553,2044.95001219,485.020000396,Medium,High
9554,4298.86005017,599.860007326,High,High
9555,3608.58004008,-187.85999737699998,High,Low
9556,2605.8500118,-778.2700195559999,High,Low
9557,7059.53014761,1483.279994425,High,High
9558,326.6900024,-49.77999873,Low,Low
9559,2703.740044563,357.509998363,High,High
9560,4608.94009798,365.49999477800003,High,High
9561,708.8100128,313.20999714999994,Medium,High
9562,1666.8200226200001,-227.56998539,Medium,Low
9563,4622.2900045,-623.7799868669999,High,Low
9564,1595.18997956,330.76999479,Medium,High
9565,3075.55004508,-303.750002826,High,Low
9566,1028.34999846,157.549996611,Medium,Medium
9567,3861.29005053,822.5099994679999,High,High
9568,1401.3900069,-60.71000670999999,Medium,Low
9569,2649.86002363,258.730017935,High,Medium
9570,2230.64999778,-38.669997712999944,High,Low
9571,3213.07005308,714.040008511,High,High
9572,3742.19003682,-544.760008247,High,Low
9573,4160.26003286,775.7000160279999,High,High
9574,1742.2400189,217.909990526,Medium,Medium
9575,4057.56007388,742.01000119,High,High
9576,2252.79002754,526.949995515,High,High
9577,3162.9900438,427.579992813,High,High
9578,2265.8199920800002,547.81999778,High,High
9579,2180.8500519,-447.46000862899996,High,Low
9580,6366.9301053,680.510000524,High,High
9581,4335.65005879,1109.73,High,High
9582,560.660004543,183.50999593699999,Medium,Medium
9583,2824.7500192400003,693.46000106,High,High
9584,2962.2700309800002,329.000000966,High,High
9585,2400.65002439,650.480000799,High,High
9586,5018.85007487,1409.02000707,High,High
9587,2072.87001033,617.620006094,Medium,High
9588,2218.26001181,145.329996109,High,Medium
9589,4540.30009838,-702.1900263130001,High,Low
9590,5416.5301133699995,-138.64999858000004,High,Low
9591,2336.27003472,533.5400004749999,High,High
9592,415.13001062,35.379999995,Medium,Medium
9593,3119.64000688,708.949985043,High,High
9594,1934.8000258900001,267.449992687,Medium,Medium
9595,466.9899979,6.520000450000012,Medium,Low
9596,1540.7900084999999,458.10999966099996,Medium,High
9597,5363.33007446,616.640016561,High,High
9598,2534.21004686,654.249990715,High,High
9599,1334.28000649,220.740001674,Medium,Medium
9600,3153.81007764,1001.44999691,High,High
9601,598.4000092,161.97999954,Medium,Medium
9602,2373.27000054,127.719996483,High,Medium
9603,4892.85005567,315.47998616700005,High,High
9604,2719.27001959,293.070000065,High,High
9605,3957.62009437,757.079981455,High,High
9606,3549.16003419,-161.010007819,High,Low
9607,4446.04002381,159.97001432200003,High,Medium
9608,2786.46000294,665.240001693,High,High
9609,4097.28002561,1059.639991829,High,High
9610,3207.82001116,379.38998936099995,High,High
9611,1708.89002612,-356.99999426,Medium,Low
9612,3972.7300607399998,1066.069992939,High,High
9613,935.8600005999999,169.02999591000003,Medium,Medium
9614,2438.78002935,607.110004772,High,High
9615,1510.77001176,-420.54999542999997,Medium,Low
9616,2296.11000457,711.34999379,High,High
9617,1541.8000182,-257.25002187999996,Medium,Low
9618,2113.55002211,-29.209999347999968,High,Low
9619,1774.49001684,74.81000231600001,Medium,Medium
9620,273.95999908,58.680001735,Low,Medium
9621,1094.88999948,248.19999885,Medium,Medium
9622,2951.18004981,664.169990053,High,High
9623,1363.7000198,-12.199996959999964,Medium,Low
9624,2313.51002517,311.96999075,High,High
9625,2259.90001672,471.21000048999997,High,High
9626,2563.94003291,264.37999855199996,High,Medium
9627,2639.34004588,424.91001810299997,High,High
9628,2667.44002914,-97.339997721,High,Low
9629,128.6900024,9.010000229,Low,Low
9630,2927.7700501,618.72001167,High,High
9631,1810.7700195,-400.53002598499995,Medium,Low
9632,4382.7700578,1167.199990712,High,High
9633,2981.46001044,-193.19999155699998,High,Low
9634,2800.030014,-92.99999996400004,High,Low
9635,795.72001268,237.83000184,Medium,Medium
9636,5182.95005809,381.940014318,High,High
9637,2784.80003346,598.909999181,High,High
9639,4313.9300843599995,258.639985133,High,Medium
9640,4386.51007471,1293.3299933600001,High,High
9641,796.5100097,281.71999451799996,Medium,High
9642,3695.80006406,974.059990865,High,High
9643,3032.5300524,-7.870002709999994,High,Low
9644,293.980011,132.2899933,Low,Medium
9645,495.75,5.759998320000001,Medium,Low
9646,1509.89001092,-251.43998762500001,Medium,Low
9647,1263.4400099499999,258.769997158,Medium,Medium
9648,574.7799987999999,-186.860010159,Medium,Low
9649,1728.71001056,577.390000395,Medium,High
9650,2910.96004476,-406.77000611,High,Low
9651,916.36000066,209.929997923,Medium,Medium
9652,1671.22002416,446.12999919099997,Medium,High
9653,3394.58005526,773.890000333,High,High
9654,1081.1500092,249.35000229,Medium,Medium
9655,2127.83005143,341.96999645799997,High,High
9656,2108.399994,-144.37998717700003,Medium,Low
9657,2202.84002679,-43.00000879199999,High,Low
9658,1913.10000606,381.799998525,Medium,High
9659,3576.4200821599998,1266.4600101209999,High,High
9660,3777.50008025,566.940015505,High,High
9661,294.4799957,3.480000500000001,Low,Low
9662,2538.39002992,524.310005705,High,High
9663,3224.7800179,-207.69000388100002,High,Low
9664,2741.54003906,631.0299988,High,High
9665,2042.3500519,781.77999493,Medium,High
9666,2627.90003397,-129.68999008900005,High,Low
9667,2858.0700091999997,777.87999212,High,High
9668,1476.5000304999999,16.880001070000002,Medium,Low
9669,3425.81005476,933.890009919,High,High
9670,3741.92004203,281.08000848899997,High,High
9671,4645.35003296,-34.99997907200002,High,Low
9672,1085.97001069,398.53999713999997,Medium,High
9673,2252.98003973,-360.949970917,High,Low
9674,1161.39000695,420.610007805,Medium,High
9675,1887.6000137,169.08000558999998,Medium,Medium
9676,3584.02005772,-196.950004986,High,Low
9677,1594.85001754,344.539999,Medium,High
9678,2726.92005357,-312.12998674899995,High,Low
9679,3764.52003859,260.7399882799999,High,Medium
9680,1504.14004143,-738.840022043,Medium,Low
9681,2918.39003577,658.039997384,High,High
9682,2884.29004276,79.87998508899997,High,Medium
9683,4010.72003744,644.3700047100001,High,High
9684,1367.88001248,359.64000516,Medium,High
9685,2918.63003533,750.04999924,High,High
9686,1167.2900162,317.589997085,Medium,High
9687,2906.0600128300002,240.12000556200002,High,Medium
9688,2982.94006358,131.22001048399997,High,Medium
9689,2176.00001526,-412.4800033380001,High,Low
9690,4705.26004028,834.810008995,High,High
9691,3476.5100593399998,655.760003521,High,High
9692,5184.53008839,667.84000259,High,High
9693,790.14001844,-54.26999327499999,Medium,Low
9694,2918.8200530999998,-9.319992075999991,High,Low
9695,1076.4600067,-120.91000555,Medium,Low
9696,982.7299957,400.33999254,Medium,High
9697,5955.07003796,835.4099907,High,High
9698,1243.4400024,96.78999901,Medium,Medium
9699,2928.03005219,511.53999782,High,High
9700,1646.2300185200002,692.240003026,Medium,High
9701,3611.66006483,215.59000346700003,High,Medium
9702,5029.9700393,1385.769993784,High,High
9703,2011.5900269899998,438.98000821,Medium,High
9704,4516.36006548,229.80001212800002,High,Medium
9705,1508.3900356499998,296.759992638,Medium,High
9706,1033.1900329999999,-494.15999979000003,Medium,Low
9707,964.710022,26.390000339999993,Medium,Medium
9708,3545.37005802,1062.160007581,High,High
9709,3350.29004297,-523.30998708,High,Low
9710,1811.55000688,269.640001341,Medium,High
9711,1667.2900105899998,399.380003971,Medium,High
9712,3240.63004488,347.040004446,High,High
9713,1737.9099998000002,504.770002784,Medium,High
9714,3155.30003363,426.089996327,High,High
9715,3597.71004875,600.14000314,High,High
9716,638.010006,149.289997097,Medium,Medium
9717,2295.56001467,-130.32000244900001,High,Low
9718,2004.38001634,513.30999661,Medium,High
9719,1415.09003455,337.87999909,Medium,High
9720,2611.40003974,-76.62000900100001,High,Low
9721,4476.5500144,1165.689978135,High,High
9722,3629.05002585,-12.010013598000002,High,Low
9723,2982.82004537,513.539989999,High,High
9724,1533.43003094,394.62000278100004,Medium,High
9725,1779.2800216,505.65999415,Medium,High
9726,4306.28006364,689.219989068,High,High
9727,6945.6401445599995,116.24001163100004,High,Medium
9728,3388.73008163,757.0599999689999,High,High
9729,2215.67002113,-21.359989149000015,High,Low
9730,1935.3300019,617.919996602,Medium,High
9731,5099.6500931499995,1166.570011874,High,High
9732,3041.24003412,642.489999259,High,High
9733,504.5599899,172.40999603,Medium,Medium
9734,1070.9100303999999,296.13000872,Medium,High
9735,1909.30999748,290.41999913,Medium,High
9736,3683.9900549,689.28000632,High,High
9737,6621.96004482,329.78997489200003,High,High
9738,2573.71002962,-386.069996829,High,Low
9739,4177.1800309,661.299994981,High,High
9740,5425.32001875,-1167.7099904729998,High,Low
9741,2841.10001948,-64.480016772,High,Low
9742,2608.62002941,460.65999795,High,High
9743,6071.22011178,514.7300038850001,High,High
9744,2125.03001984,311.909999966,High,High
9745,454.3699951,9.010002130000004,Medium,Low
9746,4063.82005307,130.11001059400002,High,Medium
9747,3031.18004038,834.330001342,High,High
9748,3149.22003554,-110.45998289999996,High,Low
9749,2791.45001227,526.7600063269999,High,High
9750,3687.03007309,203.37000273,High,Medium
9751,2028.68002321,174.16000365,Medium,Medium
9752,1852.39001084,287.25999257,Medium,High
9753,1682.37999334,61.180004129999986,Medium,Medium
9754,4080.5400354000003,122.71000206099995,High,Medium
9755,2104.75001904,512.309991822,Medium,High
9756,3028.93003457,740.750006154,High,High
9757,2041.65003577,250.84001824400002,Medium,Medium
9758,1410.1500093,450.710001,Medium,High
9759,1146.72001651,110.73999977000001,Medium,Medium
9760,5821.41006094,1319.4800020989999,High,High
9761,5072.33005529,1135.839990231,High,High
9762,2002.61002356,576.11999896,Medium,High
9763,1936.78004466,350.58000842,Medium,High
9764,1946.79003523,575.72001068,Medium,High
9765,2004.07000918,-323.49000271799997,Medium,Low
9766,1034.8000183,325.00000381999996,Medium,High
9767,1751.81003766,564.80000135,Medium,High
9768,865.3600311499999,297.44999699,Medium,High
9769,3724.30003739,642.019991869,High,High
9770,2261.39000318,204.370001726,High,Medium
9771,1557.4100266,-60.66000770599999,Medium,Low
9772,2038.67002495,547.71999261,Medium,High
9773,2640.2800293,538.389992717,High,High
9774,2904.63003535,-952.68001458,High,Low
9775,2088.0400200599997,266.77000236,Medium,Medium
9776,2948.76004413,717.6700062799999,High,High
9777,2128.59002301,544.740003154,High,High
9778,2778.7300185599997,572.040004137,High,High
9779,3593.98007206,506.6100025,High,High
9780,1056.3600234599999,28.46999740999999,Medium,Medium
9781,2040.1699829,487.349995641,Medium,High
9782,738.9500199,103.98999882,Medium,Medium
9783,2884.09003828,366.70999433000003,High,High
9784,1593.10002512,-37.04999904300003,Medium,Low
9785,4750.54002781,-169.71999658599998,High,Low
9786,2785.61001385,383.46999359,High,High
9787,299.11999512,112.72000122,Low,Medium
9788,1134.2599943999999,-502.7999735110001,Medium,Low
9789,4725.81005279,87.45000726499995,High,Medium
9790,1770.03003304,-151.58000611,Medium,Low
9791,1916.46001067,-313.84997560599993,Medium,Low
9792,2452.02005398,-332.32998416,High,Low
9793,1823.1400260599999,265.730004277,Medium,Medium
9794,854.01001357,198.979997644,Medium,Medium
9795,1398.26001356,124.42999526599999,Medium,Medium
9796,1370.36002356,95.17999664300001,Medium,Medium
9797,532.42000953,221.92000008,Medium,Medium
9798,1546.08001704,374.580002539,Medium,High
9799,2093.18001365,644.729997177,Medium,High
9800,1582.1500207,385.46000667,Medium,High
9801,2289.2100449,343.600001368,High,High
9802,2811.8400497000002,696.069990621,High,High
9803,612.5199891,121.90999798000001,Medium,Medium
9804,2296.81004714,-1085.17000478,High,Low
9805,3179.72004313,453.100009924,High,High
9806,2593.68002329,128.78998612,High,Medium
9807,3269.0600280099998,236.98999406000001,High,Medium
9808,2478.91001509,625.639997898,High,High
9809,1268.8600082,147.810003239,Medium,Medium
9810,1463.73001478,-222.630000109,Medium,Low
9811,694.21000668,-431.50000953,Medium,Low
9812,1397.0700149200002,409.47999574,Medium,High
9813,4042.7000389,1005.709992389,High,High
9814,2707.29999938,-448.58000704100004,High,Low
9815,776.18999667,13.4499998,Medium,Low
9816,2794.64001456,-481.4500148710001,High,Low
9817,3202.11001959,157.14000316000005,High,Medium
9818,1277.03001404,-34.360008458999985,Medium,Low
9819,4677.76005739,1053.5700236549999,High,High
9820,2168.87997827,-215.05999188,High,Low
9821,6586.97007749,166.39998831800006,High,Medium
9822,2148.0699844,588.97999955,High,High
9823,4231.2800636,413.18000727,High,High
9824,2577.36001778,243.10000604200002,High,Medium
9825,2897.52000804,-25.07999364599999,High,Low
9826,3131.1200542799997,701.779997222,High,High
9827,829.7699966,314.66999531,Medium,High
9828,571.95001222,110.42000008,Medium,Medium
9829,1481.38000859,273.180000779,Medium,High
9830,3990.33000959,598.870002014,High,High
9831,3903.68005746,637.999995903,High,High
9832,1450.28999694,311.54000386,Medium,High
9833,5386.46011742,1938.39001459,High,High
9834,1173.1499976300001,-200.309992092,Medium,Low
9835,1604.9999999,402.18000219,Medium,High
9836,2199.9900131,478.700003994,High,High
9837,2889.75001144,92.55000011699998,High,Medium
9838,2585.34000007,488.789999177,High,High
9839,2043.52004244,462.409996138,Medium,High
9840,1452.88000496,-594.540016646,Medium,Low
9841,2079.64004521,376.55000022900003,Medium,High
9842,3251.67005171,6.609995336999994,High,Low
9843,1211.81002426,-619.6899881500001,Medium,Low
9844,1919.39004334,-430.839961996,Medium,Low
9845,2233.39000324,-232.41999246999995,High,Low
9846,2282.17002108,837.899998691,High,High
9847,4653.41008579,1053.589993516,High,High
9848,1844.43000798,-646.869996096,Medium,Low
9849,2268.01004022,772.830013554,High,High
9850,604.1499938,-147.86999322,Medium,Low
9851,904.5500182999999,-320.04000666,Medium,Low
9852,633.4500008,10.930000302000003,Medium,Low
9853,1700.04999537,613.130004767,Medium,High
9854,1178.24999994,163.029995911,Medium,Medium
9855,2234.84003076,124.34999183600002,High,Medium
9856,2775.46003712,744.7899828559999,High,High
9857,1364.17002872,354.21000718199997,Medium,High
9858,2663.9300192700002,558.749999,High,High
9859,1025.62998964,222.66999913,Medium,Medium
9860,2995.69002915,475.75998225800004,High,High
9861,347.980011,114.84000205999999,Low,Medium
9862,4171.7800407800005,1191.940005359,High,High
9863,1759.12001033,-187.42000571000003,Medium,Low
9864,1972.8300247,527.180002752,Medium,High
9865,285.36999507999997,79.269999503,Low,Medium
9866,1939.15003976,566.409998899,Medium,High
9867,1664.7300415,546.960000046,Medium,High
9868,921.34000398,296.16000749,Medium,High
9869,2651.9200248399998,425.029996916,High,High
9870,390.76999658,152.42999838999998,Medium,Medium
9871,5289.59007087,1013.269996149,High,High
9872,4654.03005306,890.210016323,High,High
9873,1903.16003804,-184.33998112400002,Medium,Low
9874,2442.46002572,821.2700042700001,High,High
9875,4729.13004693,1182.790004279,High,High
9876,5223.06002808,611.100017232,High,High
9877,1759.62004093,-52.549996419000024,Medium,Low
9878,1683.9400559199998,87.22999959,Medium,Medium
9879,4418.67999283,1272.30000746,High,High
9880,2846.53003692,552.9900050589999,High,High
9881,2449.3800526200002,740.99998855,High,High
9882,587.3899994,-161.51000022,Medium,Low
9883,6854.58011265,1185.840019702,High,High
